,0
210,-0.7063663550065771
211,-2.5731505415297757
212,3.6903150901073554
213,-1.698279867832029
214,-11.858335908785127
215,-7.998111472558044
216,-10.159084978639374
217,-9.12492612577714
218,-11.40196362292208
219,-2.70335525638065
220,-1.0353902557991503
221,6.665539913087908
222,5.919548643075671
223,7.940990218295672
224,-1.6367530414208584
225,2.4704108375541365
226,-1.6522817964678742
227,-5.006476364963416
228,-9.247681308821843
229,-13.573710701038689
230,-6.898091445587706
231,-6.755728967593491
232,-4.307845032774164
233,3.5299067115440854
234,2.93019486960089
235,6.002278294353909
236,5.609182532208724
237,0.713951632290347
238,-1.619216097408605
239,7.7685741515294895
240,10.717926037373015
241,10.8097842652544
242,7.373096214639867
243,14.73078998139912
244,12.111200347352128
245,12.823652178434163
246,14.477382541105374
247,12.128369999953609
248,18.07823176537986
249,11.841277664564771
250,4.565050114884308
251,4.516466243705412
252,-2.5605495504082887
253,0.9360184917449086
254,-3.083678095442434
255,-4.060328266200069
256,-13.069216298823758
257,-9.567192065389365
258,-5.767037310540689
259,-5.959385516334664
260,-1.5168312624989344
261,-6.739949686481699
262,-6.7434162728235165
263,-0.12966949830187557
264,-1.6141188620238667
265,6.924872538982379
266,4.226465840959865
267,2.6360118454538615
268,3.8513052470897726
269,0.06879943654089571
270,-1.1485803790365958
271,-9.487933808411523
272,-7.768964124416847
273,-4.293275672108884
274,-6.236606790264284
275,-7.6899310178930556
276,-9.792903997689574
277,-11.30161043341738
278,-14.93333203778367
279,-12.145185962035821
280,-9.08561427017186
281,-11.614193823721488
282,-0.4320478657671458
283,-5.70460075079851
284,-1.3520014696036098
285,5.248834279840932
286,6.142447755627467
287,8.719220605825662
288,9.284923637432344
289,5.058960026313412
290,7.451781701287947
291,3.6394339313471606
292,2.605390909659934
293,0.5817332296845701
294,-2.6541823444360997
295,1.038097481365567
296,-0.5602192789192355
297,-0.5442660822110399
298,0.5372042791187072
299,-0.8573521906154756
300,2.5748340462945447
301,1.675996366200291
302,4.580072306490145
303,11.528611810962678
304,-8.77616460842384
305,-1.2800973892567376
306,3.7532027920273108
307,4.161050433937519
308,10.359402524626702
309,11.89684035288704
310,16.2491004338463
311,10.261059427768892
312,3.1216465832290012
313,-2.3792557511725967
314,-1.7224912240629031
315,2.0223491418590505
316,-3.502386320691778
317,-12.889016544625203
318,-8.518985565427464
319,-8.214917689663675
320,-6.948450336752134
321,-11.900229457131694
322,-6.313724122634178
323,-9.079489807744226
324,-2.7871319728551853
325,-10.384832423344918
326,4.316032683068174
327,12.21260325102893
328,10.666526631325961
329,7.323059905371729
330,11.843630992804417
331,9.959148866163554
332,10.550813891605502
333,9.45004669071458
334,7.691614068214433
335,1.9368481871236227
336,-1.44457899079522
337,-6.159268600680523
338,-12.971438650984865
339,-15.820634339822082
340,-15.435491437567899
341,-14.066723442816345
342,-6.247396991299962
343,-5.2998454044073435
344,-15.03279457176721
345,-8.389799152899503
346,-10.479245993890776
347,-3.793196671636613
348,1.9772088063859643
349,5.325248456128124
350,9.519354675067133
351,12.542803963479818
352,16.889862045286215
353,18.507666765121776
354,13.700171465006251
355,15.5164492367737
356,11.986468041847163
357,3.4470584965481024
358,-3.844367552574668
359,-5.908287603909354
360,-2.35428182017945
361,-0.17896480863999198
362,-15.666168514879654
363,-0.051964240256729854
364,1.0091726242532089
365,1.4292448395521857
366,0.7444634000737431
367,-3.4060094568573054
368,-1.0149723379758662
369,-0.2608408864556828
370,-4.498514826722491
371,-4.228673631363538
372,-1.0825507150807394
373,5.129933228652188
374,4.103563061960163
375,2.811704259902446
376,1.7182137868079193
377,3.043744640752446
378,0.6009156184147502
379,-9.441941457073485
380,-8.821301580924096
381,-5.850738604981364
382,-2.7219555797119956
383,-0.36279552185004227
384,-5.115407668988414
385,-5.401420563124771
386,-3.0119742554428033
387,4.930986627650638
388,4.334728787463911
389,5.392562583320246
390,2.24649230059441
391,-6.662561309515414
392,-4.775976534100218
393,2.252211660107145
394,4.273842386030444
395,4.192961780492505
396,5.068163968901679
397,5.2033157041297
398,6.696180740569676
399,7.062368185130983
400,5.686421930235456
401,-3.6921122498375656
402,-0.3058982251581517
403,-9.56625301858775
404,-10.961399864621836
405,-7.477437585280384
406,-8.165483653973732
407,-6.625109165745258
408,-12.70947061591123
409,-9.493865530182898
410,-0.5201905796659609
411,2.719973884885732
412,-0.5712359877312542
413,-2.1107153132933263
414,-1.1123661142554364
415,3.9741396433041243
416,4.943224112550782
417,5.945123237634603
418,3.9012438559433207
419,1.2377272758528672
420,2.5001516811560847
421,0.8220774634715622
422,0.26681515920120147
423,-0.706495071011155
424,-9.283567162286216
425,-5.393317319975024
426,-9.12922945610801
427,-7.189070021546984
428,2.0079931181294395
429,3.090024192359605
430,8.959463931679313
431,11.7012369393218
432,8.163467752425426
433,8.379517170304979
434,6.148683383929682
435,4.627092103192345
436,4.483234589572353
437,11.355120242703386
438,17.880712547541833
439,8.02536361122683
440,13.306507813003646
441,12.138831051616002
442,9.745958080211649
443,9.377259036879341
444,2.3282500477227703
445,1.549682217468015
446,-2.7170249396275663
447,-11.7192389684318
448,-6.494274235515577
449,-9.84155777902256
450,-8.553154695099082
451,-9.222655200661466
452,-3.8262421010709295
453,-7.336068639235585
454,-8.586190935071567
455,-10.293263121100054
456,-7.287445547363844
457,-11.446048821278088
458,-4.453475714534449
459,0.07499578808209773
460,5.342978946737312
461,9.2697374589831
462,6.420408794469763
463,5.426272688566636
464,3.7629215361768873
465,0.8186315596769802
466,-5.430874741639924
467,-10.830582426587616
468,-3.7061885353881387
469,-3.1560278695607438
470,-4.752452443156232
471,-13.770756558033804
472,-10.534755230140167
473,-12.911517522582013
474,-14.780755353194792
475,-7.766015455237017
476,-6.738999391421858
477,-0.7564655147031534
478,2.703630539484693
479,4.102600245014841
480,5.661045018714049
481,6.531717444863027
482,9.541799476982458
483,5.366763207754206
484,6.376756361749575
485,12.827872486383907
486,5.220979539047912
487,7.485028129260231
488,11.99981555421407
489,4.942254627036747
490,19.964512131997857
491,16.800625876745737
492,12.884126769571498
493,8.117477567537076
494,7.613492765524567
495,6.252742520920898
496,-0.5886934814374802
497,-2.9903370687079667
498,-8.193364252118567
499,-14.448730754360778
500,-14.423368106887512
501,-16.859177191171696
502,-16.685240742068224
503,-12.473812478524017
504,-16.459098042346696
505,-14.898619808768542
506,-16.747085693863863
507,-7.05826776295737
508,-4.783381716762332
509,4.254203490998102
510,3.568492976593757
511,2.1775314657487224
512,-1.5385531513378918
513,-4.918485105621759
514,0.23489371212001853
515,-1.557766032603321
516,-5.8506392329010515
517,-0.3106748997738813
518,4.7846915412031095
519,9.651110882202168
520,9.093815792226618
521,14.203004662744583
522,14.958314045714825
523,13.432400126980703
524,10.408520481562356
525,7.423057573048421
526,4.502588010096389
527,0.5741678956760934
528,6.153278922505307
529,2.1835156763442702
530,-2.1365059387947793
531,-2.879471282490499
532,-1.7525819818912338
533,-2.784485919083553
534,-0.746295919458682
535,4.040445386856978
536,3.8999110987876415
537,4.6549347810157045
538,-12.588049289740967
539,-5.822484303443694
540,-4.468490621659981
541,-3.443415583694221
542,-2.8454230648087693
543,0.2831291005205063
544,0.44396660681333144
545,8.972184522067984
546,11.050867947926687
547,13.021911921403255
548,10.187655965579957
549,6.660264222004011
550,5.3247931226235625
551,4.956775754602183
552,4.720342083789614
553,2.5842329696035797
554,2.8906652713567835
555,-8.122031031671803
556,-2.0038028485942005
557,-1.9781861749192893
558,-9.191770046913767
559,-6.654682464874263
560,-2.8518790785372126
561,-15.050578911448014
562,-5.249573763562761
563,-3.352754104565534
564,-4.486901925094499
565,-1.4719313277177066
566,2.5210553643530105
567,3.9826703760490094
568,5.060996912334758
569,-9.805377643382208
570,-8.007807711302224
571,-11.079104221832662
572,-3.8931867013176817
573,-13.28149617859243
574,-8.379789573504954
575,-7.879743880344041
576,-6.504683800217907
577,-2.7324083431241704
578,-0.938314611402622
579,2.2653702892655554
580,1.4259555779450568
581,6.72445792895162
582,3.5963048403569626
583,-1.4000266073818595
584,2.9143521084571984
585,6.394654060381395
586,6.036453217496304
587,6.452427119825481
588,-0.06588317770956875
589,7.923739907597659
590,4.08067644430303
591,4.071472692295006
592,-0.4997698934536574
593,0.5833487295137253
594,-1.6186482456889175
595,-5.331062157407923
596,-12.486406967192526
597,-9.612498910698125
598,-10.724396247511022
599,-13.994952279610311
600,-6.380653792934186
601,-3.632650788831141
602,-0.1192340866899615
603,4.770484115896396
604,12.875280895353809
605,-4.437669151101208
606,-0.5072168261195804
607,1.2908171183976647
608,-1.8874484016911481
609,5.5136897417640185
610,11.528939156192457
611,8.820440075192927
612,12.547534197498203
613,5.276592839343
614,6.2134473983766965
615,5.4454386353629936
616,-2.869535527947572
617,4.733975191798261
618,-0.5942183893952242
619,-2.562832420241307
620,6.210720327681288
621,-5.43631790823644
622,5.083009096669932
623,3.8825996664202718
624,4.4088904410838
625,3.943531786170161
626,1.639153978250215
627,6.8358374634427745
628,6.251940903177778
629,4.92158272435408
630,7.944336835000624
631,4.5659246281918415
632,1.6823085896709173
633,-1.422738564211647
634,-1.5846200405625668
635,-0.636866886232411
636,-8.937565273183633
637,-9.878492526490586
638,-6.385567832534717
639,-3.043305913842744
640,-2.9352214971791355
641,-5.778839626647407
642,-3.163952917645897
643,-3.2642371586526986
644,-2.8374774462621017
645,2.8875501931365237
646,5.135154445493278
647,2.6814816375629933
648,0.21148018384415046
649,0.9736390998977409
650,2.6266979949195735
651,-0.008997140917474278
652,1.3399786020116269
653,3.365511596888463
654,-4.043248097476794
655,1.2525405930964402
656,-3.109624101268175
657,-5.154888228503281
658,-1.5456139411994325
659,-0.8380822200268441
660,-2.219545100132311
661,1.8234841759311684
662,3.4045921506189085
663,3.508812491301791
664,-0.44130851845644203
665,4.674591152546689
666,5.8456314805317175
667,0.594824596598218
668,1.5969042907924882
669,7.099420641585741
670,8.317663382174592
671,7.077372505120656
672,-1.3257886010481164
673,1.4034463115834068
674,-3.3312247797539563
675,-3.078381537704345
676,-4.322883009668232
677,-1.062048071484024
678,-2.4851977221730603
679,-5.083751650292262
680,-10.215765543122712
681,-15.900644017959642
682,-13.732561249630699
683,-15.555715920876848
684,-15.191415606051518
685,-5.454099187068948
686,-5.99146478229167
687,-4.002318009511168
688,-5.62428212912292
689,-11.000471120424702
690,-9.27209199794042
691,-13.942110019654272
692,-12.174592056124187
693,-7.981682128508194
694,-4.142517581917256
695,1.6388787474862232
696,7.981819407044215
697,7.354444581106508
698,8.403758772547448
699,7.784785110272449
700,7.39677775226471
701,9.048439106904391
702,6.58711606639908
703,8.284403457945196
704,4.860311627364295
705,3.221122209392138
706,0.5133784764049047
707,-0.5107982105357487
708,1.781062687784468
709,1.7311529018047271
710,4.051888417294451
711,3.904745138217127
712,1.769249095095281
713,-1.9652824513697227
714,4.121950100115683
715,-1.9005960110887865
716,5.061461671295859
717,6.641688505233068
718,6.752048626533957
719,7.139388250311839
720,8.393813665801915
721,6.40406279082944
722,10.020702208136441
723,6.995054701358704
724,1.4925837543931069
725,5.345011156015837
726,4.249789319697852
727,7.518551926784988
728,6.6309744495501395
729,6.78108500959386
730,7.859802058662323
731,3.580967674146417
732,-1.9548843700790548
733,-3.1020214944145037
734,1.840080063510109
735,7.025272275196951
736,6.3566098898605965
737,6.302203719350736
738,11.530106481524541
739,1.3710812838379276
740,0.6871405756794609
741,-4.424555279647873
742,-0.010330441946219349
743,-4.17617466347125
744,-5.331227557168987
745,-3.536007323384364
746,-10.606544853428666
747,-7.717231886152245
748,-8.90600641039254
749,-8.916861044030354
750,-11.147792922977057
751,-2.1878645215802175
752,-0.8539574910673595
753,-2.2605720227770223
754,-5.345961239430002
755,-7.472550552340071
756,-13.82950271401943
757,-10.17992231078307
758,-5.511445925400789
759,-2.4579377307360715
760,-2.722801999413721
761,-5.080291180459814
762,-4.1330335993929195
763,1.666480378964439
764,0.3485785838256683
765,-1.9208025040912529
766,0.89002179245508
767,0.17661590941236183
768,-3.912066296201254
769,-3.622562792151566
770,-0.21792310091296163
771,-1.2729586159308122
772,2.691988830764906
773,-0.3860009017693807
774,-2.6101003642734693
775,5.95170962376199
776,3.0793308418171494
777,1.167977993468512
778,0.6252375780751129
779,-0.006714041229123557
780,3.8110679156352756
781,1.141483685079425
782,2.818798456411444
783,-1.3311913313528
784,7.1532234537142205
785,2.598393924616812
786,-6.19234812636311
787,-7.663155759262129
788,-1.8926694227625158
789,-0.9465858134757466
790,-4.002375830631895
791,-4.787566465730978
792,-2.7263130260659554
793,-2.304726035762293
794,-6.920554948136756
795,-3.901774717430862
796,-6.673557885740906
797,1.3009124148179718
798,-4.4340268067470765
799,-2.590799679960348
800,2.8377978401878394
801,2.469196567253356
802,5.232977620901811
803,10.686576059982361
804,16.665748022256903
805,20.248181444697423
806,23.27274660792752
807,15.234819364241805
808,12.924003805720462
809,4.625653101904602
810,-0.15941478994408165
811,-3.712633357357049
812,-5.765834750538929
813,-5.736917180701194
814,-6.99892820623632
815,-11.386995875319027
816,-4.748523759441413
817,-16.270326491254725
818,-4.377233074679621
819,-2.4365539953007698
820,-0.19828414700244146
821,-7.931799068615502
822,2.6820189157744485
823,3.2839575326532175
824,-1.113294289203191
825,9.008715973235988
826,7.593742833135739
827,13.131662836505747
828,12.733992679692628
829,9.816722088234831
830,4.375274013803514
831,-3.0447764818910072
832,-7.505445225688077
833,-10.188364770935717
834,-9.814300515896573
835,-2.7616226503169243
836,3.7027069653869233
837,-0.36414675806055574
838,-3.564113284058599
839,2.795023991359489
840,3.4284368710563826
841,-1.180415736620187
842,-10.162486917109202
843,-8.59445234265127
844,-5.89485289124205
845,-4.844686282378503
846,0.5204700819732149
847,9.683940391632662
848,7.437902359925346
849,6.777021036539068
850,7.599507394581108
851,5.815990066533113
852,0.9191828958726704
853,-8.316069481399634
854,-12.15903237576421
855,-12.552960287389583
856,-10.46888691612288
857,-8.472339033897075
858,-2.252131120493978
859,2.6556814379635574
860,-1.2388440468910429
861,-1.7719855662023267
862,1.8328246394284107
863,-3.5031250001557614
864,-4.235098057904823
865,-1.9256758384704158
866,1.4461973368181056
867,7.429089067655463
868,13.016685021475983
869,13.865492474293482
870,14.599564278381543
871,10.164808702266896
872,12.070742858597313
873,4.093428708628298
874,4.245267606754593
875,-14.609650099638095
876,-7.525710440018182
877,-2.3543364001986307
878,-2.0765486345640745
879,-4.956329034926335
880,-2.9154054001805316
881,-0.49731769370760226
882,0.5523390021402681
883,-1.0273187365394312
884,-2.9553424358903313
885,-4.266247565095591
886,-3.420936283058189
887,-1.0332606844250432
888,1.1408389433162824
889,3.137041741894338
890,8.113292940287991
891,3.649267601760049
892,3.266406292584525
893,5.79764156430168
894,3.4910634906000393
895,6.506290985068566
896,1.7648790440049718
897,-3.0073823505049715
898,-6.087762337550799
899,-3.198921405869894
900,-10.694778209876523
901,0.12021345398760563
902,-7.419582434201911
903,-1.4970517032717283
904,-4.227112575537375
905,1.1028976787565772
906,2.8856507104835654
907,-8.087021172528281
908,-3.5855234443869723
909,-0.014406861444721919
910,5.924742106581446
911,5.349859779473868
912,-1.096115871183243
913,2.6076670928641947
914,1.9294788035092636
915,5.565964407160771
916,7.478016428066695
917,9.978086062356496
918,1.9589392653006295
919,-4.108255164864157
920,-1.649870239576307
921,-3.4154224315354096
922,-5.6835581021174555
923,-10.491112150202547
924,-8.687023216380808
925,2.9994234854327466
926,-4.161863834669434
927,-1.3323137824625637
928,-1.6358972024068843
929,-4.335024739108098
930,-4.387148430759829
931,-1.7606831503668392
932,-1.2463148098147743
933,2.728403972450395
934,9.211956832407571
935,4.734408873754953
936,9.312157420861533
937,0.15871368575891953
938,-1.2866881656998284
939,-2.4192504319183183
940,-6.499148978201463
941,-5.305462498270478
942,-3.6268861202291642
943,-4.369446109374746
944,-7.349077604603389
945,-10.908238033290466
946,-3.3662494927544873
947,1.0038074704542232
948,-2.2387077425436734
949,-5.528344991034204
950,-0.889375351313253
951,-6.377986884831243
952,-1.8082757387290576
953,1.0464860664265414
954,6.541089473024098
955,5.741949732189802
956,7.10590851875726
957,8.078602743171722
958,6.180737163827363
959,5.767892678045112
960,-1.0085557443455189
961,-3.588528890631152
962,-3.892573229709825
963,-5.588117201332128
964,-0.5632852002472677
965,2.213716847611508
966,-9.089346492765404
967,-3.6637626324258212
968,0.1163881197348342
969,-0.38430268432262915
970,3.5420165096077953
971,3.6965348120890757
972,7.278229569899766
973,8.45609859290774
974,8.664164309134211
975,11.472034608549658
976,14.637304940585032
977,9.143172498485978
978,6.357395842722482
979,9.029558714512206
980,9.176652262401362
981,6.566470136522785
982,8.976329482249318
983,-3.732452387905014
984,-0.3216548033655142
985,-5.78198793629507
986,-8.720144065417447
987,-8.351421314504481
988,-3.7900898543193433
989,-1.0724978897248845
990,-4.197302553876385
991,-2.4554282014884996
992,1.9257521572204463
993,-0.8042844553437094
994,0.9360925648037242
995,-0.39289915061150826
996,-6.353238769257127
997,-1.494954374332983
998,-0.7039193951016784
999,5.3415437366372
1000,1.747836355736419
1001,3.3032150955398154
1002,6.727862047013416
1003,1.1501183272130264
1004,-3.4174796769209173
1005,-1.3758232203103975
1006,-1.10012334090956
1007,-1.5853907167104957
1008,-2.6361347167273737
1009,-2.698610130699584
1010,-0.8682515662418747
1011,-3.2196983881634917
1012,-3.100359213300698
1013,-1.351923498967933
1014,-0.6930299869188736
1015,-1.8659520419971671
1016,-2.916548584540137
1017,5.226462243988035
1018,0.2927148445871448
1019,7.700522130497096
1020,6.841542019253367
1021,-4.218494355449555
1022,-5.773791476828213
1023,-7.727068259332585
1024,-4.366427327062688
1025,-4.0630969295817145
1026,-4.825169605346746
1027,-2.528435308712826
1028,-2.947932342764482
1029,-4.761655557819704
1030,-4.842701478417995
1031,-7.209118249391264
1032,-7.750038971581851
1033,-8.919098342355849
1034,-3.7223555351307533
1035,-2.3792203033677852
1036,-5.4190394911981095
1037,-0.34570906551779546
1038,2.2349247488108253
1039,7.014764694094005
1040,6.1203047314474315
1041,5.4973357288053
1042,7.323924258459652
1043,11.981581568749348
1044,-0.152374148455384
1045,1.5847592526404572
1046,-4.281048283787752
1047,-1.6519896807480883
1048,-3.281934948342535
1049,-2.5552324271012665
1050,-1.5549525772961281
1051,-9.184900718015598
1052,-7.235888531470646
1053,-3.4602700432067817
1054,-2.3037803303736935
1055,-0.5289316102447672
1056,1.7194888128182166
1057,1.6441697514977027
1058,5.166608930164948
1059,2.3087214283460242
1060,7.967955436088939
1061,11.301307345594306
1062,13.320198093160766
1063,0.6375521390677839
1064,8.540117644222203
1065,4.834543276620828
1066,2.8316503374993935
1067,0.37038441363856567
1068,0.4261166727695025
1069,-6.852686715683843
1070,-5.822547347135434
1071,-9.882825548519612
1072,-10.924711781247673
1073,-10.5706668220871
1074,-9.125133221585841
1075,-6.0331009466806
1076,-5.5940648670792505
1077,-5.141634934068461
1078,-2.4842598524135653
1079,-1.6102634277315557
1080,-3.1239108841237972
1081,3.692413342025366
1082,6.26519872127343
1083,7.2247192909085864
1084,9.104720772177792
1085,9.42997273962672
1086,7.977226499376202
1087,12.090292846715997
1088,9.014391967308267
1089,9.694559537799746
1090,7.564729251276588
1091,6.266049050680349
1092,8.096241573753677
1093,0.4980574644601261
1094,-5.677942284063809
1095,-0.810858265812572
1096,2.159904719384495
1097,0.6248709131749257
1098,0.5121012795537778
1099,-6.239969674831176
1100,5.996127124962268
1101,-12.582335793126582
1102,-0.22691409375373262
1103,6.401510874919024
1104,6.725462360297272
1105,11.819505482306068
1106,13.992346744082848
1107,16.55169991206275
1108,13.677153709824104
1109,10.162947077783235
1110,7.87451794195294
1111,1.552916135511028
1112,-5.375165728400193
1113,-11.293664173606865
1114,-14.491017378541336
1115,-11.265461399233864
1116,-7.1338032303555305
1117,-7.189819276607766
1118,-4.3690531755893875
1119,-10.904935283742745
1120,-7.232705710122563
1121,-13.935030377169914
1122,-13.072384837717486
1123,-7.720499461626376
1124,-3.944464684547511
1125,-4.7705502400406425
1126,-1.0097193880344948
1127,3.124761518079663
1128,4.087182422217333
1129,4.1928532822380085
1130,3.901128933232415
1131,0.19551528299705456
1132,-1.7897543408080634
1133,-3.862011075333765
1134,-7.696548840198449
1135,-6.486460239190111
1136,-12.778864440611546
1137,-12.652185917863438
1138,-10.292537113810157
1139,-6.867612426563071
1140,-2.7397868596668182
1141,1.1814358903569055
1142,-1.2899235776637403
1143,-5.344083431339651
1144,-3.924063197989377
1145,1.3863435340192267
1146,-1.8106678541721122
1147,0.8247049492447167
1148,4.385982136582317
1149,3.0352783891474786
1150,4.351714552905592
1151,0.7028284897741146
1152,3.738677549662933
1153,5.716384364692685
1154,6.9103990813448
1155,4.284870282419675
1156,2.9894643333364996
1157,1.7846164802538609
1158,3.1757544086776237
1159,3.0700846491135603
1160,3.393072986514667
1161,3.2813543218264227
1162,10.03173085246462
1163,6.631606403845755
1164,9.743665009198454
1165,8.39613721332108
1166,3.6138459426096468
1167,4.251362810756279
1168,0.17923239974967764
1169,2.050130423518576
1170,3.9554277554370705
1171,1.4107124642492281
1172,7.260356873518894
1173,-2.412180323218647
1174,3.9678106015663444
1175,3.5367503406969587
1176,-3.6382380504639102
1177,0.6055860203396497
1178,1.3355970408221556
1179,-3.883119557085636
1180,1.9290534419128504
1181,2.838579263581401
1182,2.8244931186743623
1183,-2.4749907027087814
1184,-3.4777206031688532
1185,6.05482741194324
1186,-4.1811955284582005
1187,-8.51010747713423
1188,-5.005162750616066
1189,-2.683759066589169
1190,-2.64468730861015
1191,-9.244400842092071
1192,-5.014932913844837
1193,-0.7793682333596226
1194,-4.4141293568016895
1195,0.35483619460491866
1196,1.2976475888071843
1197,5.358275474726375
1198,1.723529195107296
1199,-0.8627787471364274
1200,-9.195027532167115
1201,-8.579429997941574
1202,-9.49791640652549
1203,-7.46566222203605
1204,-5.118520361835145
1205,-2.6997592170066547
1206,-3.465260879659006
1207,6.411729569748251
1208,-4.428923525953119
1209,3.1106897893804484
1210,4.597565771626249
1211,0.25508917364319084
1212,3.6955464464372745
1213,4.9270125849350785
1214,8.06954653672936
1215,11.805607054143884
1216,13.197564753706608
1217,11.275418141317912
1218,10.720854314240935
1219,8.624531502160055
1220,5.4711430713126195
1221,-5.639088383623056
1222,-0.5627211714351938
1223,-4.724070938348152
1224,-6.114589963003501
1225,-3.5055195501054435
1226,-1.7419861736172981
1227,-0.06848914919244442
1228,-4.131188098102064
1229,-2.3457816458386556
1230,-4.060080305357225
1231,-2.8670518793275503
1232,-3.392270126043366
1233,-4.790162077806319
1234,0.22225550864043675
1235,8.010474277268395
1236,1.9477652276353263
1237,4.528130898139873
1238,-8.120085126865908
1239,-4.603280627349465
1240,-2.275132038249913
1241,-6.963623983588318
1242,-7.817701637610764
1243,-10.083678907598783
1244,-10.146530080881623
1245,-9.412779084700192
1246,-14.300813916726943
1247,-9.764326150622546
1248,-1.5494704728404534
1249,0.1930081099339902
1250,3.345908608622869
1251,-2.167565127433015
1252,6.7917703561252
1253,-3.337374473470334
1254,2.663277571556121
1255,6.039205274999512
1256,11.441895722864114
1257,14.803924407590088
1258,11.652053077349569
1259,5.926395621439235
1260,2.503761793445376
1261,7.862939719938532
1262,0.25160587701286485
1263,0.6779990904937625
1264,5.3803189393672035
